TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,Latitude,Longitude,Location
92236,DPW Maintained,Prunus cerasifera :: Cherry Plum,551 42nd Ave,1.0,Sidewalk: Curb side : Cutout,37.77825168209373,-122.5029612821933,"(37.77825168209373, -122.5029612821933)"
87130,Permitted Site,Prunus cerasifera :: Cherry Plum,539 26th Ave,1.0,Sidewalk: Curb side : Cutout,37.77929148392482,-122.48589121340264,"(37.77929148392482, -122.48589121340265)"
237541,DPW Maintained,Prunus cerasifera :: Cherry Plum,351 Hill St,1.0,Sidewalk: Curb side : Cutout,37.755573516828974,-122.42898577539904,"(37.755573516828974, -122.42898577539903)"
73747,Permitted Site,Prunus cerasifera :: Cherry Plum,680 Joost Ave,1.0,Sidewalk: Curb side : Cutout,37.73238942159431,-122.45069094089868,"(37.732389421594306, -122.45069094089868)"
235855,DPW Maintained,Prunus cerasifera :: Cherry Plum,999 Treat Ave,1.0,Sidewalk: Curb side : Cutout,37.75429848320405,-122.4130962081201,"(37.75429848320405, -122.4130962081201)"
123601,DPW Maintained,Prunus cerasifera :: Cherry Plum,385 04th Ave,3.0,Sidewalk: Curb side : Cutout,37.78135496609744,-122.46223972420177,"(37.78135496609744, -122.46223972420175)"
236866,DPW Maintained,Prunus cerasifera :: Cherry Plum,1275 Stanyan St,2.0,Sidewalk: Curb side : Cutout,37.7601012292087,-122.45177284685448,"(37.7601012292087, -122.45177284685448)"
47959,Permitted Site,Prunus cerasifera :: Cherry Plum,227 Mangels Ave,1.0,Sidewalk: Curb side : Cutout,37.73302367363426,-122.44264946056364,"(37.733023673634264, -122.44264946056364)"
213014,DPW Maintained,Prunus cerasifera :: Cherry Plum,1864 08th Ave,1.0,Sidewalk: Curb side : Cutout,37.75364423090268,-122.46443134423652,"(37.75364423090268, -122.46443134423653)"
236501,DPW Maintained,Prunus cerasifera :: Cherry Plum,4130 Folsom St,1.0,Sidewalk: Curb side : Cutout,37.7354705951907,-122.41368107951338,"(37.7354705951907, -122.41368107951338)"
63775,Permitted Site,Prunus blireiana :: Flowering Plum,29 Jersey St,1.0,Sidewalk: Curb side : Cutout,37.75092101366027,-122.42574846546802,"(37.75092101366027, -122.42574846546802)"
31295,DPW Maintained,Prunus cerasifera :: Cherry Plum,2670 18th Ave,1.0,Sidewalk: Curb side : Cutout,37.7380553951316,-122.47419208481796,"(37.738055395131596, -122.47419208481796)"
235765,DPW Maintained,Prunus cerasifera :: Cherry Plum,1221 San Bruno Ave,1.0,Sidewalk: Curb side : Cutout,37.75371516494249,-122.4043338508341,"(37.75371516494249, -122.4043338508341)"
236480,DPW Maintained,Prunus cerasifera :: Cherry Plum,204 Anderson St,1.0,Sidewalk: Curb side : Cutout,37.74023881956109,-122.41523107546904,"(37.74023881956109, -122.41523107546905)"
36501,Permitted Site,Prunus cerasifera :: Cherry Plum,202 Anderson St,1.0,Sidewalk: Curb side : Cutout,37.74030860568308,-122.41526424770603,"(37.740308605683076, -122.41526424770605)"
31993,DPW Maintained,Prunus cerasifera :: Cherry Plum,154 05th Ave,1.0,Sidewalk: Curb side : Cutout,37.78569015513925,-122.46346708159456,"(37.78569015513925, -122.46346708159457)"
47923,DPW Maintained,Prunus cerasifera :: Cherry Plum,500 Lyon St,2.0,Sidewalk: Curb side : Cutout,37.77551160593979,-122.4429078848905,"(37.77551160593979, -122.4429078848905)"
237542,DPW Maintained,Prunus cerasifera :: Cherry Plum,71 Ford St,1.0,Sidewalk: Curb side : Cutout,37.76180263500575,-122.43213650520586,"(37.76180263500575, -122.43213650520586)"
253472,DPW Maintained,Prunus cerasifera :: Cherry Plum,134 Lunado Way,1.0,Sidewalk: Curb side : Cutout,37.724853756135495,-122.4711038590977,"(37.724853756135495, -122.4711038590977)"
217920,DPW Maintained,Prunus cerasifera :: Cherry Plum,205 Edgewood Ave,3.0,Sidewalk: Curb side : Cutout,37.761982036270055,-122.45505320493548,"(37.761982036270055, -122.45505320493547)"
48718,Permitted Site,Prunus cerasifera :: Cherry Plum,51 Karen Ct,6.0,Sidewalk: Curb side : Cutout,37.72342713277619,-122.40649862375189,"(37.72342713277619, -122.40649862375187)"
60788,DPW Maintained,Prunus cerasifera :: Cherry Plum,246 Ewing Ter,1.0,Sidewalk: Curb side : Cutout,37.779954959019406,-122.44898460029052,"(37.779954959019406, -122.44898460029053)"
39361,Permitted Site,Prunus cerasifera :: Cherry Plum,411 Capp St,1.0,Sidewalk: Curb side : Cutout,37.760104638015854,-122.4180091182677,"(37.760104638015854, -122.4180091182677)"
212359,DPW Maintained,Prunus cerasifera :: Cherry Plum,2450 14th Ave,1.0,Sidewalk: Curb side : Cutout,37.742379257286906,-122.470098476077,"(37.742379257286906, -122.470098476077)"
235866,DPW Maintained,Prunus cerasifera :: Cherry Plum,629 York St,3.0,Sidewalk: Curb side : Cutout,37.760898230880336,-122.40896249413524,"(37.760898230880336, -122.40896249413524)"
94161,Permitted Site,Prunus cerasifera :: Cherry Plum,17 Woodland Ave,1.0,Sidewalk: Curb side : Cutout,37.763849007600825,-122.45356911865368,"(37.763849007600825, -122.45356911865368)"
91104,DPW Maintained,Prunus cerasifera :: Cherry Plum,5100 Fulton St,,Sidewalk: Property side : Cutout,37.772559157968445,-122.48671788773424,"(37.772559157968445, -122.48671788773424)"
212720,DPW Maintained,Prunus cerasifera :: Cherry Plum,1562 11th Ave,1.0,Sidewalk: Curb side : Cutout,37.75909615318004,-122.46803987484056,"(37.75909615318004, -122.46803987484057)"
235930,DPW Maintained,Prunus cerasifera :: Cherry Plum,701 Hampshire St,1.0,Sidewalk: Curb side : Cutout,37.76028912275501,-122.40794266023836,"(37.76028912275501, -122.40794266023836)"
256728,Undocumented,Prunus cerasifera :: Cherry Plum,55x Stillman St,3.0,Sidewalk: Curb side : Cutout,37.78214746436116,-122.39501799167788,"(37.78214746436116, -122.39501799167788)"
35480,DPW Maintained,Prunus cerasifera :: Cherry Plum,1011 Silliman St,1.0,Sidewalk: Curb side : Cutout,37.72846373429572,-122.41543696804696,"(37.728463734295715, -122.41543696804696)"
236257,DPW Maintained,Prunus cerasifera :: Cherry Plum,1212 Alabama St,1.0,Sidewalk: Curb side : Cutout,37.75230294154228,-122.41099838476528,"(37.75230294154228, -122.41099838476528)"
39043,Permitted Site,Prunus cerasifera :: Cherry Plum,501X Florida St,33.0,Sidewalk: Curb side : Cutout,37.76251961793811,-122.41109904279828,"(37.76251961793811, -122.41109904279827)"
178809,DPW Maintained,Prunus cerasifera :: Cherry Plum,1348 Bacon St,1.0,Sidewalk: Curb side : Cutout,37.724426253163486,-122.41605291373382,"(37.724426253163486, -122.41605291373382)"
135736,DPW Maintained,Prunus cerasifera :: Cherry Plum,1900 Lyon St,3.0,Sidewalk: Curb side : Cutout,37.78857856849755,-122.4455591934225,"(37.78857856849755, -122.4455591934225)"
135741,DPW Maintained,Prunus cerasifera :: Cherry Plum,1902 Lyon St,1.0,Sidewalk: Curb side : Cutout,37.78870941084694,-122.44558092823652,"(37.78870941084694, -122.44558092823652)"
65121,DPW Maintained,Prunus cerasifera :: Cherry Plum,31 21st Ave,1.0,Sidewalk: Curb side : Cutout,37.786709990228495,-122.48099316338052,"(37.786709990228495, -122.48099316338053)"
31239,DPW Maintained,Prunus cerasifera :: Cherry Plum,2666 16th Ave,1.0,Sidewalk: Curb side : Cutout,37.73823777224438,-122.47205451591157,"(37.73823777224438, -122.47205451591157)"
49474,DPW Maintained,Prunus cerasifera :: Cherry Plum,2612 Scott St,1.0,Sidewalk: Curb side : Cutout,37.794116340945685,-122.43986559183368,"(37.794116340945685, -122.43986559183368)"
102995,Undocumented,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,533 28th St,1.0,Sidewalk: Curb side : Cutout,37.744790313667934,-122.43419275442147,"(37.744790313667934, -122.43419275442149)"
260511,Undocumented,Prunus cerasifera :: Cherry Plum,199X Stratford Dr,1.0,Sidewalk: Property side : Cutout,37.72155250641041,-122.47336445039036,"(37.72155250641041, -122.47336445039036)"
50020,DPW Maintained,Prunus cerasifera :: Cherry Plum,1208 Bowdoin St,1.0,Sidewalk: Curb side : Cutout,37.72083177804811,-122.40852462862937,"(37.72083177804811, -122.40852462862937)"
32064,DPW Maintained,Prunus cerasifera :: Cherry Plum,3650 17th St,1.0,Sidewalk: Curb side : Cutout,37.76307979631984,-122.42746151102868,"(37.763079796319836, -122.42746151102868)"
32391,Permitted Site,Prunus cerasifera :: Cherry Plum,143 Richland Ave,3.0,Sidewalk: Curb side : Cutout,37.73608661053416,-122.42388449748084,"(37.73608661053416, -122.42388449748084)"
39022,Permitted Site,Prunus cerasifera :: Cherry Plum,501X Florida St,27.0,Sidewalk: Curb side : Cutout,37.76214351394398,-122.41105933014391,"(37.76214351394398, -122.41105933014393)"
236895,DPW Maintained,Prunus cerasifera :: Cherry Plum,501 Upper Ter,2.0,Sidewalk: Curb side : Cutout,37.76577283966918,-122.44293134472603,"(37.76577283966918, -122.44293134472605)"
178750,DPW Maintained,Prunus cerasifera :: Cherry Plum,52 Tomaso Ct,1.0,Sidewalk: Curb side : Cutout,37.70920194498761,-122.41005296439084,"(37.70920194498761, -122.41005296439084)"
235976,DPW Maintained,Prunus cerasifera :: Cherry Plum,201 Church St,1.0,Sidewalk: Curb side : Cutout,37.76729078736831,-122.42880877891618,"(37.76729078736831, -122.42880877891618)"
42974,DPW Maintained,Prunus cerasifera :: Cherry Plum,568 Cambridge St,1.0,Sidewalk: Curb side : Cutout,37.72439620229507,-122.41764948283948,"(37.72439620229507, -122.41764948283948)"
236457,DPW Maintained,Prunus cerasifera :: Cherry Plum,1210 Shrader St,8.0,Sidewalk: Curb side : Cutout,37.763645139926936,-122.45094614056111,"(37.763645139926936, -122.45094614056111)"
60055,Permitted Site,Prunus cerasifera :: Cherry Plum,427 Webster St,1.0,Sidewalk: Curb side : Cutout,37.77459220895584,-122.42935229781304,"(37.77459220895584, -122.42935229781304)"
217895,DPW Maintained,Prunus cerasifera :: Cherry Plum,250 Edgewood Ave,1.0,Sidewalk: Curb side : Cutout,37.76155349940486,-122.4549208562226,"(37.76155349940486, -122.4549208562226)"
235969,DPW Maintained,Prunus cerasifera :: Cherry Plum,90 Montcalm St,1.0,Sidewalk: Curb side : Cutout,37.7466975418608,-122.4065767339364,"(37.7466975418608, -122.40657673393639)"
51661,DPW Maintained,Prunus cerasifera :: Cherry Plum,597 Arkansas St,1.0,Sidewalk: Curb side : Cutout,37.7586452466092,-122.3979989876732,"(37.7586452466092, -122.3979989876732)"
42446,Permitted Site,Prunus cerasifera :: Cherry Plum,318 Mangels Ave,1.0,Sidewalk: Curb side : Cutout,37.73315691240611,-122.4447830924866,"(37.73315691240611, -122.44478309248659)"
236682,DPW Maintained,Prunus cerasifera :: Cherry Plum,4495 25th St,1.0,Sidewalk: Curb side : Cutout,37.7493150762416,-122.43925229558228,"(37.7493150762416, -122.43925229558229)"
213065,DPW Maintained,Prunus cerasifera :: Cherry Plum,2035 09th Ave,2.0,Sidewalk: Curb side : Cutout,37.75027741738904,-122.46544399705635,"(37.75027741738904, -122.46544399705637)"
65175,Permitted Site,Prunus cerasifera :: Cherry Plum,399 Edinburg St,1.0,Sidewalk: Curb side : Cutout,37.72279416837824,-122.43072065395728,"(37.72279416837824, -122.43072065395727)"
36340,Permitted Site,Prunus cerasifera :: Cherry Plum,62 Eastwood Dr,1.0,Sidewalk: Curb side : Cutout,37.72667330001463,-122.45718400840988,"(37.726673300014625, -122.45718400840987)"
141236,DPW Maintained,Prunus cerasifera :: Cherry Plum,18 JORDAN AVE,1.0,Sidewalk: Curb side : Cutout,37.78553467858923,-122.45683379726798,"(37.78553467858923, -122.45683379726798)"
97459,DPW Maintained,Prunus cerasifera :: Cherry Plum,198x Venus St,4.0,Sidewalk: Curb side : Cutout,37.73026279478158,-122.39811001077112,"(37.73026279478158, -122.39811001077113)"
38810,DPW Maintained,Prunus cerasifera :: Cherry Plum,326 10th Ave,1.0,Sidewalk: Curb side : Cutout,37.78217834389777,-122.46858471816952,"(37.78217834389777, -122.46858471816951)"
237560,Undocumented,Prunus cerasifera :: Cherry Plum,268 Dorland St,7.0,Sidewalk: Curb side : Cutout,37.76211689950376,-122.43035707153172,"(37.76211689950376, -122.43035707153172)"
67270,DPW Maintained,Prunus cerasifera :: Cherry Plum,539 46th Ave,1.0,Sidewalk: Curb side : Cutout,37.778224141947696,-122.50726170878336,"(37.778224141947696, -122.50726170878337)"
237573,DPW Maintained,Prunus cerasifera :: Cherry Plum,557 Sanchez St,1.0,Sidewalk: Curb side : Cutout,37.76015104716464,-122.4303804997835,"(37.760151047164634, -122.4303804997835)"
110828,Undocumented,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,1X WELSH ST,12.0,Sidewalk: Curb side : Cutout,37.7790306545162,-122.39718109463156,"(37.7790306545162, -122.39718109463155)"
264989,DPW Maintained,Prunus cerasifera :: Cherry Plum,403 Irving St,1.0,Sidewalk: Curb side : Cutout,37.76414462518635,-122.46219937802142,"(37.76414462518635, -122.46219937802142)"
72979,DPW Maintained,Prunus cerasifera :: Cherry Plum,1451 25th Ave,1.0,Sidewalk: Curb side : Cutout,37.7604267896985,-122.48342672410722,"(37.7604267896985, -122.48342672410722)"
42524,Permitted Site,Prunus cerasifera :: Cherry Plum,698 Clipper St,1.0,Sidewalk: Curb side : Cutout,37.74871319320973,-122.44042860251186,"(37.748713193209724, -122.44042860251186)"
236335,DPW Maintained,Prunus cerasifera :: Cherry Plum,2949 18th St,1.0,Sidewalk: Curb side : Cutout,37.7616216994912,-122.4114742403666,"(37.7616216994912, -122.4114742403666)"
36556,Permitted Site,Prunus cerasifera :: Cherry Plum,397 Park St,1.0,Sidewalk: Curb side : Cutout,37.7363946532826,-122.41681783062218,"(37.736394653282595, -122.41681783062218)"
118270,DPW Maintained,Prunus blireiana :: Flowering Plum,775 36th Ave,1.0,Sidewalk: Curb side : Cutout,37.77440678255009,-122.4962286543803,"(37.77440678255009, -122.4962286543803)"
60511,Permitted Site,Prunus cerasifera :: Cherry Plum,1408 Sanchez St,1.0,Sidewalk: Curb side : Cutout,37.74660762298976,-122.4292684983658,"(37.74660762298976, -122.42926849836581)"
236571,DPW Maintained,Prunus cerasifera :: Cherry Plum,2928 19th St,1.0,Sidewalk: Curb side : Cutout,37.7604694134509,-122.41116765878618,"(37.7604694134509, -122.41116765878618)"
142610,DPW Maintained,Prunus cerasifera :: Cherry Plum,2424 JONES ST,1.0,Sidewalk: Curb side : Cutout,37.803701978308894,-122.41650605183604,"(37.803701978308894, -122.41650605183604)"
237456,DPW Maintained,Prunus cerasifera :: Cherry Plum,4341 25th St,1.0,Sidewalk: Curb side : Cutout,37.74943546848211,-122.4371383041918,"(37.74943546848211, -122.4371383041918)"
4464,DPW Maintained,Prunus cerasifera :: Cherry Plum,1467 Church St,1.0,Sidewalk: Curb side : Cutout,37.74738209680625,-122.42692556438804,"(37.74738209680625, -122.42692556438804)"
35088,Permitted Site,Prunus cerasifera :: Cherry Plum,1475 Funston Ave,1.0,Sidewalk: Curb side : Cutout,37.76060445532156,-122.47045835144024,"(37.760604455321555, -122.47045835144024)"
235903,DPW Maintained,Prunus cerasifera :: Cherry Plum,3543 19th St,3.0,Sidewalk: Curb side : Cutout,37.759998439407966,-122.42236055260588,"(37.759998439407966, -122.42236055260587)"
236976,DPW Maintained,Prunus cerasifera :: Cherry Plum,24 Elsie St,1.0,Sidewalk: Curb side : Cutout,37.74460351815305,-122.41657587669454,"(37.74460351815305, -122.41657587669454)"
33500,Permitted Site,Prunus cerasifera :: Cherry Plum,101 Coleridge St,1.0,Sidewalk: Curb side : Cutout,37.74398619250877,-122.41943934430284,"(37.74398619250877, -122.41943934430284)"
135780,DPW Maintained,Prunus cerasifera :: Cherry Plum,151 Willow St,4.0,Sidewalk: Curb side : Cutout,37.78338871674955,-122.42038910378976,"(37.78338871674955, -122.42038910378977)"
212727,DPW Maintained,Prunus cerasifera :: Cherry Plum,1275 10th Ave,1.0,Sidewalk: Curb side : Cutout,37.76439141984368,-122.4675075220498,"(37.76439141984368, -122.46750752204981)"
36028,Permitted Site,Prunus cerasifera :: Cherry Plum,9 Lundy's Ln,1.0,Sidewalk: Curb side : Cutout,37.74568115326128,-122.4176124935803,"(37.74568115326128, -122.4176124935803)"
135726,DPW Maintained,Prunus cerasifera :: Cherry Plum,1910 Baker St,4.0,Sidewalk: Property side : Pot,37.78901100480211,-122.44394253071655,"(37.78901100480211, -122.44394253071657)"
67276,Permitted Site,Prunus cerasifera :: Cherry Plum,289 Gambier St,1.0,Sidewalk: Curb side : Cutout,37.725826668703206,-122.42133327235088,"(37.725826668703206, -122.42133327235089)"
237853,DPW Maintained,Prunus cerasifera :: Cherry Plum,204 Addison St,9.0,Sidewalk: Curb side : Cutout,37.73937273106558,-122.43339666134226,"(37.73937273106558, -122.43339666134226)"
32263,DPW Maintained,Prunus blireiana :: Flowering Plum,1027 Diamond St,1.0,Sidewalk: Curb side : Cutout,37.74917949623609,-122.43601667244194,"(37.74917949623609, -122.43601667244194)"
138187,DPW Maintained,Prunus cerasifera :: Cherry Plum,1865 Buchanan St,7.0,Sidewalk: Curb side : Cutout,37.78674664472948,-122.43011735683554,"(37.786746644729476, -122.43011735683554)"
50843,DPW Maintained,Prunus cerasifera :: Cherry Plum,2112 Baker St,1.0,Sidewalk: Curb side : Cutout,37.79085590822968,-122.44432694054652,"(37.79085590822968, -122.44432694054653)"
69067,Permitted Site,Prunus cerasifera :: Cherry Plum,1362 14th Ave,1.0,Sidewalk: Curb side : Cutout,37.76264256055734,-122.47149666169264,"(37.76264256055734, -122.47149666169264)"
213091,DPW Maintained,Prunus cerasifera :: Cherry Plum,74 Lakewood Ave,2.0,Sidewalk: Curb side : Cutout,37.72717836028339,-122.46385105577808,"(37.72717836028339, -122.46385105577808)"
81943,DPW Maintained,Prunus cerasifera :: Cherry Plum,2501 25th Ave,1.0,Sidewalk: Curb side : Cutout,37.74076794127102,-122.4820566376426,"(37.74076794127102, -122.48205663764259)"
124721,DPW Maintained,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,701x York St,3.0,Sidewalk: Curb side : Cutout,37.760432815728805,-122.4088299350526,"(37.760432815728805, -122.40882993505261)"
237658,DPW Maintained,Prunus cerasifera :: Cherry Plum,4183 20th St,1.0,Sidewalk: Curb side : Cutout,37.757645910051146,-122.43425874064204,"(37.757645910051146, -122.43425874064204)"
135746,DPW Maintained,Prunus cerasifera :: Cherry Plum,3245 Clay St,2.0,Sidewalk: Curb side : Cutout,37.7890882979288,-122.44650592230624,"(37.7890882979288, -122.44650592230624)"
212647,DPW Maintained,Prunus cerasifera :: Cherry Plum,374 Vernon St,1.0,:,37.71924666448901,-122.46799933160663,"(37.71924666448901, -122.46799933160663)"
135771,DPW Maintained,Prunus cerasifera :: Cherry Plum,2400 Vallejo St,2.0,Sidewalk: Curb side : Cutout,37.79504464546028,-122.43704840347772,"(37.79504464546028, -122.43704840347773)"
39182,Permitted Site,Prunus cerasifera :: Cherry Plum,1050 South Van Ness Ave,6.0,Sidewalk: Curb side : Cutout,37.75634670589621,-122.41673132697454,"(37.75634670589621, -122.41673132697454)"
52517,Permitted Site,Prunus cerasifera :: Cherry Plum,145 Naglee Ave,2.0,Sidewalk: Curb side : Cutout,37.71265269706586,-122.44753957744236,"(37.71265269706586, -122.44753957744236)"
245147,DPW Maintained,Prunus cerasifera :: Cherry Plum,1192 Page St,4.0,Sidewalk: Curb side : Cutout,37.77187232846501,-122.44028091357286,"(37.77187232846501, -122.44028091357286)"
236669,DPW Maintained,Prunus cerasifera :: Cherry Plum,170 College Ave,1.0,Sidewalk: Curb side : Cutout,37.735264321296896,-122.42557141291672,"(37.735264321296896, -122.42557141291671)"
212445,DPW Maintained,Prunus cerasifera :: Cherry Plum,15 Aptos Ave,2.0,Sidewalk: Curb side : Cutout,37.73175276816863,-122.46601824207272,"(37.73175276816863, -122.46601824207272)"
235751,DPW Maintained,Prunus cerasifera :: Cherry Plum,2 Tiffany Ave,1.0,Sidewalk: Curb side : Cutout,37.74635770426162,-122.42052088325624,"(37.74635770426162, -122.42052088325623)"
217880,DPW Maintained,Prunus cerasifera :: Cherry Plum,190 Edgewood Ave,1.0,Sidewalk: Curb side : Cutout,37.762334882561504,-122.4548743936518,"(37.762334882561504, -122.4548743936518)"
217921,DPW Maintained,Prunus cerasifera :: Cherry Plum,205 Edgewood Ave,2.0,Sidewalk: Curb side : Cutout,37.76200875062276,-122.45505038828723,"(37.762008750622755, -122.45505038828723)"
201976,DPW Maintained,Prunus cerasifera :: Cherry Plum,1651 Carroll Ave,15.0,:,37.72568565205771,-122.39477398644614,"(37.72568565205771, -122.39477398644614)"
31747,DPW Maintained,Prunus cerasifera :: Cherry Plum,2445 21st Ave,1.0,Sidewalk: Curb side : Cutout,37.742087536120025,-122.47784674967498,"(37.742087536120025, -122.47784674967498)"
236650,DPW Maintained,Prunus cerasifera :: Cherry Plum,28 Hill St,1.0,Sidewalk: Curb side : Cutout,37.756077553553645,-122.42240711140651,"(37.756077553553645, -122.42240711140653)"
217988,DPW Maintained,Prunus cerasifera :: Cherry Plum,2639 18th Ave,1.0,Sidewalk: Curb side : Cutout,37.738580317722366,-122.47439569670873,"(37.738580317722366, -122.47439569670871)"
95542,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,537 28th St,1.0,Sidewalk: Curb side : Cutout,37.74478340318252,-122.43427905661308,"(37.74478340318252, -122.43427905661308)"
96346,Permitted Site,Prunus cerasifera :: Cherry Plum,673 Brussels St,2.0,Sidewalk: Curb side : Cutout,37.723856187046096,-122.404159067143,"(37.723856187046096, -122.40415906714301)"
236934,DPW Maintained,Prunus cerasifera :: Cherry Plum,586 Prentiss St,1.0,Sidewalk: Curb side : Cutout,37.73598898690409,-122.41238142515704,"(37.73598898690409, -122.41238142515705)"
196227,DPW Maintained,Prunus cerasifera :: Cherry Plum,945 Bryant St,1.0,Sidewalk: Curb side : Cutout,37.77338677981773,-122.405715946037,"(37.77338677981773, -122.405715946037)"
237488,DPW Maintained,Prunus cerasifera :: Cherry Plum,869 Castro St,1.0,Sidewalk: Curb side : Cutout,37.75496126827552,-122.4343368692776,"(37.754961268275515, -122.43433686927759)"
60980,Permitted Site,Prunus cerasifera :: Cherry Plum,330 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,37.720597530464616,-122.46013026734045,"(37.720597530464616, -122.46013026734045)"
140280,DPW Maintained,Prunus blireiana :: Flowering Plum,2099 Grove St,3.0,Sidewalk: Curb side : Cutout,37.774144722636,-122.45098694919074,"(37.774144722635995, -122.45098694919074)"
102450,Permitted Site,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,2205 Pacific Ave,3.0,Sidewalk: Property side : Cutout,37.79359349145709,-122.43182001376792,"(37.79359349145709, -122.43182001376792)"
212649,DPW Maintained,Prunus cerasifera :: Cherry Plum,321 Vernon St,1.0,:,37.71836497724259,-122.46810617736524,"(37.71836497724259, -122.46810617736524)"
236915,DPW Maintained,Prunus cerasifera :: Cherry Plum,655 Moultrie St,1.0,Sidewalk: Curb side : Cutout,37.73649578995283,-122.41597201700468,"(37.73649578995283, -122.41597201700469)"
32695,DPW Maintained,Prunus cerasifera :: Cherry Plum,1106 Bush St,2.0,Sidewalk: Curb side : Cutout,37.78935094402833,-122.4156838265559,"(37.78935094402833, -122.4156838265559)"
51540,Permitted Site,Prunus spp :: Flowering Plum,674 Ivy St,1.0,Sidewalk: Curb side : Cutout,37.776637386573206,-122.42921955009204,"(37.776637386573206, -122.42921955009203)"
113384,Undocumented,Prunus cerasifera :: Cherry Plum,127 CASTENADA AVE,1.0,Sidewalk: Curb side : Cutout,37.74875832969202,-122.46169166401468,"(37.74875832969202, -122.46169166401467)"
40497,Permitted Site,Prunus cerasifera :: Cherry Plum,41 Aptos Ave,2.0,Sidewalk: Curb side : Cutout,37.731333058804616,-122.46600879302994,"(37.731333058804616, -122.46600879302994)"
45131,Permitted Site,Prunus cerasifera :: Cherry Plum,121 Lyon St,1.0,Sidewalk: Curb side : Cutout,37.77176666257587,-122.44231885152564,"(37.77176666257587, -122.44231885152563)"
237737,DPW Maintained,Prunus cerasifera :: Cherry Plum,51 Ord St,1.0,Sidewalk: Curb side : Cutout,37.76299531140474,-122.44018090314182,"(37.76299531140474, -122.44018090314182)"
217948,DPW Maintained,Prunus cerasifera :: Cherry Plum,2115 15th Ave,1.0,Sidewalk: Curb side : Cutout,37.74844203417382,-122.47181097948749,"(37.74844203417382, -122.47181097948749)"
105751,Undocumented,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,1934 09TH AVE,1.0,Sidewalk: Curb side : Cutout,37.752168813411,-122.4653268170594,"(37.752168813411, -122.46532681705939)"
212599,DPW Maintained,Prunus cerasifera :: Cherry Plum,346 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,37.720873068617465,-122.46015445726476,"(37.720873068617465, -122.46015445726476)"
43855,DPW Maintained,Prunus cerasifera :: Cherry Plum,2762 36th Ave,1.0,Sidewalk: Curb side : Cutout,37.73555053265441,-122.4933786259718,"(37.73555053265441, -122.49337862597181)"
42627,Permitted Site,Prunus cerasifera :: Cherry Plum,2630 Laguna St,2.0,Sidewalk: Curb side : Cutout,37.7952108143764,-122.42996192942029,"(37.7952108143764, -122.42996192942027)"
31064,Permitted Site,Prunus cerasifera :: Cherry Plum,1446 15th Ave,2.0,Sidewalk: Curb side : Cutout,37.7610071175252,-122.4725076230304,"(37.761007117525196, -122.47250762303041)"
39017,Permitted Site,Prunus cerasifera :: Cherry Plum,1900 Bryant St,3.0,Sidewalk: Curb side : Cutout,37.76298561821141,-122.410330004136,"(37.76298561821141, -122.41033000413601)"
43341,Permitted Site,Prunus cerasifera :: Cherry Plum,479 Naples St,3.0,Sidewalk: Curb side : Cutout,37.72116065369183,-122.43086641617516,"(37.721160653691825, -122.43086641617515)"
237566,DPW Maintained,Prunus cerasifera :: Cherry Plum,19 Hancock St,1.0,Sidewalk: Curb side : Cutout,37.76039213650029,-122.42882123990871,"(37.76039213650029, -122.42882123990871)"
37724,Permitted Site,Prunus cerasifera :: Cherry Plum,2400X 40TH AVE,1.0,Sidewalk: Curb side : Cutout,37.74112216033746,-122.49812590570114,"(37.74112216033746, -122.49812590570114)"
84473,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,173 Laidley St,1.0,Sidewalk: Curb side : Cutout,37.7392787789652,-122.42858536322314,"(37.7392787789652, -122.42858536322314)"
32949,DPW Maintained,Prunus cerasifera :: Cherry Plum,166 Connecticut St,1.0,Sidewalk: Curb side : Cutout,37.764177837158215,-122.3977573758036,"(37.764177837158215, -122.39775737580361)"
236794,DPW Maintained,Prunus cerasifera :: Cherry Plum,155 Saint Germain Ave,1.0,:,37.75735461602883,-122.45118583956524,"(37.75735461602883, -122.45118583956524)"
237555,Undocumented,Prunus cerasifera :: Cherry Plum,268 Dorland St,2.0,Sidewalk: Curb side : Cutout,37.7621168994904,-122.43005158981484,"(37.7621168994904, -122.43005158981485)"
37718,Permitted Site,Prunus cerasifera :: Cherry Plum,2400X 40TH AVE,4.0,Sidewalk: Curb side : Cutout,37.74112216033746,-122.49812590570114,"(37.74112216033746, -122.49812590570114)"
109019,Undocumented,Prunus spp :: Flowering Plum,111x 14th St,5.0,Sidewalk: Curb side : Cutout,37.76789932805567,-122.41571376452836,"(37.76789932805567, -122.41571376452836)"
